text,label
"Subject: Double your Ethereum in 24 hours - guaranteed

Dear Customer,

We have initiated an automatic distribution of our new utility token. Sign up to claim your share before the offer expires.

Reply to this email with your crypto wallet address to receive your tokens.

Best regards,
Accounts Department",spam
"Subject: Fast international shipping on medical supplies

Important Notice:

Order authentic medications manufactured in FDA-approved facilities with discreet packaging.

Get free shipping on orders over $50: http://pill-shop-direct.org

Best regards,
Accounts Department",spam
"Subject: Your online pharmacy prescription is ready

Dear Friend,

Buy generic drugs online from the comfort of your home. We offer maximum privacy and secure credit card payments.

Reply 'ORDER' to receive a customized quote.

Cheers,
Wealth Advisors",spam
"Subject: Lose 10 pounds in 1 week with our natural pills!

Congratulations!

Introduce our new dietary supplement that burns fat while you sleep. Clinically tested and recommended by top doctors.

Calculate your new mortgage rate here: http://refinance-your-home.net

Best Wishes,
Lottery Coordinators",spam
"Subject: Save big on prescription medications

Urgent Notification,

We have all generic medications in stock, including sleep aids, pain relievers, and muscle relaxers.

Click here to order without prescription: http://easy-meds-online.net

Yours truly,
Customer Care Agent",spam
"Subject: Invoice #87920 for your Geek Squad service

Dear Winner,

Please find attached your invoice for services rendered during the last billing cycle. Payment is due within 5 business days.

Click here to download your detailed PDF statement: http://billing-statements-online.net

Sincerely,
Security Division",spam
"Subject: Congratulations: You are our selected winner

Urgent Notification,

You have been selected as the winner of a brand new luxury vehicle and $50,000 cash. Claim details are attached.

Reply to this email with your name, phone number, and physical address.

Sincerely,
Security Division",spam
"Subject: Learn how to make $10,000/month with crypto trading

Dear Customer,

We have initiated an automatic distribution of our new utility token. Sign up to claim your share before the offer expires.

Connect your wallet and claim your tokens at: http://free-token-airdrop.net

Sincerely,
Security Division",spam
"Subject: Unclaimed funds notification - claim your inheritance

Valued Member,

The international lottery foundation has approved your cash release. Please confirm your receipt.

Claim your prize online by entering code 'WINNER': http://claim-draw-cash.org

Thanks,
Shipping Department",spam
"Subject: You have won $1,500,000 in our international drawing!

Dear Winner,

This is an official transaction announcement. Your prize money is ready for bank wire transfer.

To file your claim, contact our claims agent: http://lottery-claims-agent.net

Yours truly,
Customer Care Agent",spam
"Subject: Claim your 5,000 USDT free Airdrop!

ATTENTION:

Our automated AI trading algorithm has been consistently generating 5% daily returns. Invest today and start earning passive income.

Register for the presale today: http://meme-coin-presale.org

Cheers,
Wealth Advisors",spam
"Subject: Reset your password immediately

URGENT:

As part of our annual system upgrade, all users are required to confirm their security credentials. Failure to do so will result in email deletion.

Update your billing profile at: http://billing-update-service.org

Sincerely,
Security Division",spam
"Subject: Lower your mortgage rates today!

Valued Member,

Are you struggling with debt? We offer fast, easy debt consolidation loans with low interest rates. No credit check required.

Calculate your new mortgage rate here: http://refinance-your-home.net

Cheers,
Wealth Advisors",spam
"Subject: You have won $1,500,000 in our international drawing!

Valued Member,

You have been selected as the winner of a brand new luxury vehicle and $50,000 cash. Claim details are attached.

Claim your prize online by entering code 'WINNER': http://claim-draw-cash.org

Yours truly,
Customer Care Agent",spam
"Subject: Double your Ethereum in 24 hours - guaranteed

Dear Customer,

Our researchers have identified the next cryptocurrency that is set to skyrocket by 10,000% next week. Early access is open now.

Reply to this email with your crypto wallet address to receive your tokens.

Yours truly,
Customer Care Agent",spam
"Subject: Get cash back on all your online purchases

URGENT:

Earn cash back every time you shop at your favorite online stores. Sign up to get a free $10 registration bonus.

Order your trial bottle today: http://slim-burn-diet.org

Yours truly,
Customer Care Agent",spam
"Subject: Unclaimed funds notification - claim your inheritance

Dear Winner,

This is an official transaction announcement. Your prize money is ready for bank wire transfer.

Download the claim form: http://inheritance-fund-transfer.net/forms

Regards,
Customer Support Team",spam
"Subject: Order cheap Viagra & Cialis online - no prescription

Dear Account Owner,

We have all generic medications in stock, including sleep aids, pain relievers, and muscle relaxers.

Choose your package size here: http://generic-rx-deals.com

Thanks,
Shipping Department",spam
"Subject: Get pre-approved for a 0% interest loan

Dear Account Owner,

Lower your monthly home payments significantly by refinancing your mortgage today. Rates have reached historic lows.

Create your free account today: http://cashback-rewards-portal.org

Cheers,
Wealth Advisors",spam
"Subject: Lower your mortgage rates today!

Urgent Notification,

Introduce our new dietary supplement that burns fat while you sleep. Clinically tested and recommended by top doctors.

Calculate your new mortgage rate here: http://refinance-your-home.net

Regards,
Customer Support Team",spam
"Subject: Order confirmation for Norton Antivirus renewal

Dear Account Owner,

Thank you for your business. Your automatic renewal payment of $499.99 for Geek Squad Premium support has been successfully charged.

If you did not authorize this charge, call our support desk immediately at +1-800-555-0199.

Yours truly,
Customer Care Agent",spam
"Subject: Your email address won a lottery prize!

URGENT:

You have been selected as the winner of a brand new luxury vehicle and $50,000 cash. Claim details are attached.

To file your claim, contact our claims agent: http://lottery-claims-agent.net

Thanks,
Shipping Department",spam
